#     BM29  -  E.S.R.F.  - Mon Dec 14 21:17:26 2009
#S 96 scan 23.9756 25.5857 669 1
#T 1 (Seconds)
# file name: /data/bm29/inhouse/blc5221//Pd-foil-test.1.1.1.1.1.1.1
# -------------------------------------------------------
# monochromator:  Si (1 1 1) flat
# adopted d spacing  3.13467 Angstroems
# first crystal initial temperature -163.617 C
# primary slit vertical aperture 0.2 mm
# experimental slit horizontal aperture 4 mm
# experimental slit vertical aperture 10 mm
# initial ring current 90.3517 mA
# electrometer ranges for I0 - 1e-06 mA, I1 - 3e-07 mA (I2 - 3e-07 mA)
# -------------------------------------------------------
# EXAFS scan with optimized energy mesh
# parameter file name: /data/bm29/inhouse/blc5221//Pd-Si111-test.par
# scan parameter file name: /data/bm29/inhouse/blc5221//Pd-test.par
# Energy limits  23.9756 - 25.5857 KeV
# Detuning = 0 Loeffen, Piezzo position: init=0, end=0
# acquisition time per scan point 1 s
# target I0 counts for feedback (type 0) init=0, end=0 counts/s, tif = 1, tiw = 0.2
# -------------------------------------------------------
#N 15
#L E[keV]  alpha  I0  I1  I2  point_nb  qg1  T1  T2  E_hdh[keV]  ref  log_i1_i2  S[cal1]  S[cal2]  elapseT
24.153544285 -1.25568 1079400 3788951 1166844 38 360.113 0 0 24.1591 1.17779 1.17779 0 0 70.3255
24.158534181 -1.25612 1079732 3791782 1168294 39 360.113 0 0 24.1637 1.17729 1.17729 0 0 72.2053
24.163529134 -1.25655 1079974 3794243 1169885 40 360.113 0 0 24.1689 1.17658 1.17658 0 0 74.0251
24.168527107 -1.25701 1077897 3788697 1168827 41 360.113 0 0 24.174 1.17602 1.17602 0 0 75.8949
24.173526098 -1.2574 1063728 3740339 1154602 42 360.113 0 0 24.1791 1.17542 1.17542 0 0 77.7147
24.178529128 -1.25774 1071527 3769042 1164498 43 415.809 0 0 24.1843 1.17453 1.17453 0 0 79.5653
24.183532158 -1.25804 1085960 3820976 1181158 44 415.809 0 0 24.1889 1.17401 1.17401 0 0 81.4243
24.188537207 -1.25845 1086174 3823280 1182793 45 415.809 0 0 24.1941 1.17323 1.17323 0 0 83.2941
24.193545294 -1.25882 1086655 3826400 1184423 46 415.809 0 0 24.1987 1.17267 1.17267 0 0 85.1138
24.198554381 -1.25912 1086917 3828473 1185790 47 415.809 0 0 24.2038 1.17206 1.17206 0 0 86.9937
24.203422056 -1.25947 1087524 3831951 1187635 48 415.809 0 0 24.209 1.17141 1.17141 0 0 88.8734
24.208434181 -1.25986 1087621 3833768 1188814 49 463.874 0 0 24.2136 1.17089 1.17089 0 0 90.8033
24.213450345 -1.26009 1088378 3837342 1190789 50 463.874 0 0 24.2188 1.17016 1.17016 0 0 92.663
24.218469527 -1.26033 1088390 3838302 1191954 51 463.874 0 0 24.224 1.16944 1.16944 0 0 94.4829
24.223346298 -1.26069 1088046 3838458 1192787 52 463.874 0 0 24.2291 1.16878 1.16878 0 0 96.3526
24.227794777 -1.26091 1089118 3843078 1194836 53 463.874 0 0 24.2338 1.16826 1.16826 0 0 98.1824
24.231956396 -1.26094 1089511 3844606 1196069 54 463.874 0 0 24.2374 1.16763 1.16763 0 0 100.042
24.235833172 -1.26115 1090084 3847432 1197412 55 513.466 0 0 24.241 1.16724 1.16724 0 0 101.892
24.239423068 -1.26122 1090527 3849268 1198654 56 513.466 0 0 24.2446 1.16668 1.16668 0 0 103.722
24.242583673 -1.26126 1090767 3850268 1199453 57 513.466 0 0 24.2477 1.16628 1.16628 0 0 105.602
24.245458417 -1.2612 1090895 3850469 1200013 58 513.466 0 0 24.2508 1.16586 1.16586 0 0 107.421
24.247899831 -1.26124 1090919 3850723 1200377 59 513.466 0 0 24.2534 1.16562 1.16562 0 0 109.291
24.250056403 -1.26123 1091376 3852308 1201176 60 513.466 0 0 24.2555 1.16537 1.16537 0 0 111.111
24.251926095 -1.26126 1091766 3853805 1201924 61 535.592 0 0 24.2576 1.16514 1.16514 0 0 112.951
24.253507907 -1.26112 1091448 3852143 1201723 62 535.592 0 0 24.2591 1.16487 1.16487 0 0 114.821
24.254659427 -1.26123 1091531 3852850 1202229 63 535.592 0 0 24.2601 1.16464 1.16464 0 0 116.65
24.255523068 -1.26117 1091281 3851747 1201893 64 535.592 0 0 24.2607 1.16463 1.16463 0 0 118.53
24.256097809 -1.2612 1091667 3853226 1202351 65 535.592 0 0 24.2617 1.16463 1.16463 0 0 120.34
24.2565261 -1.26121 1091722 3853430 1202517 66 535.592 0 0 24.2622 1.16455 1.16455 0 0 122.16
24.25710286 -1.26121 1091602 3853024 1202503 67 522.622 0 0 24.2627 1.16445 1.16445 0 0 124.01
24.25753519 -1.26118 1091858 3853810 1202753 68 522.622 0 0 24.2633 1.16445 1.16445 0 0 125.819
24.258109931 -1.26114 1092325 3855288 1203359 69 522.622 0 0 24.2638 1.16433 1.16433 0 0 127.679
24.258542261 -1.261 1091877 3853198 1202865 70 522.622 0 0 24.2643 1.1642 1.1642 0 0 129.499
24.259118021 -1.26108 1091401 3851791 1202619 71 522.622 0 0 24.2648 1.16404 1.16404 0 0 131.359
24.259549332 -1.26106 1091728 3852903 1202876 72 522.622 0 0 24.2653 1.16411 1.16411 0 0 133.219
24.260125092 -1.26104 1091373 3851543 1202679 73 524.148 0 0 24.2658 1.16392 1.16392 0 0 135.068
24.260558422 -1.26095 1091407 3851323 1202572 74 524.148 0 0 24.2664 1.16395 1.16395 0 0 136.898
24.260987713 -1.26107 1091328 3851523 1202673 75 524.148 0 0 24.2669 1.16392 1.16392 0 0 138.768
24.261563473 -1.2611 1091595 3852571 1203056 76 524.148 0 0 24.2674 1.16388 1.16388 0 0 140.628
24.261994784 -1.26109 1091609 3852582 1203220 77 524.148 0 0 24.2679 1.16374 1.16374 0 0 142.448
24.262570544 -1.26102 1091343 3851361 1202956 78 524.148 0 0 24.2684 1.16364 1.16364 0 0 144.317
24.263003874 -1.26102 1091834 3853108 1203390 79 529.488 0 0 24.2684 1.16374 1.16374 0 0 146.157
24.263579634 -1.26097 1092261 3854402 1203972 80 529.488 0 0 24.2695 1.16359 1.16359 0 0 147.977
24.264011945 -1.26091 1091626 3851940 1203170 81 529.488 0 0 24.27 1.16362 1.16362 0 0 149.847
24.264586705 -1.26088 1091999 3853146 1203745 82 529.488 0 0 24.2705 1.16345 1.16345 0 0 151.707
24.265018015 -1.26089 1091906 3852869 1203739 83 529.488 0 0 24.2705 1.16339 1.16339 0 0 153.536
24.265592757 -1.26077 1092050 3852909 1203870 84 529.488 0 0 24.2715 1.16329 1.16329 0 0 155.406
24.266025086 -1.26081 1091791 3852155 1203590 85 531.777 0 0 24.2715 1.16332 1.16332 0 0 157.256
24.266601846 -1.26078 1091642 3851518 1203583 86 531.777 0 0 24.2726 1.16316 1.16316 0 0 159.126
24.267034176 -1.26079 1091824 3852166 1203791 87 531.777 0 0 24.2726 1.16316 1.16316 0 0 160.945
24.267610936 -1.26078 1091774 3851975 1203812 88 531.777 0 0 24.2731 1.16309 1.16309 0 0 162.805
24.268043266 -1.26062 1091784 3851373 1203762 89 531.777 0 0 24.2736 1.16298 1.16298 0 0 164.615
24.268617007 -1.26071 1091708 3851459 1203814 90 531.777 0 0 24.2741 1.16296 1.16296 0 0 166.475
24.269050337 -1.26051 1091649 3850492 1203598 91 539.407 0 0 24.2746 1.16289 1.16289 0 0 168.335
24.269626097 -1.26057 1091816 3851319 1203887 92 539.407 0 0 24.2752 1.16286 1.16286 0 0 170.214
24.270057408 -1.26052 1091517 3850075 1203647 93 539.407 0 0 24.2757 1.16274 1.16274 0 0 172.034
24.270490737 -1.26045 1091914 3851201 1204043 94 539.407 0 0 24.2762 1.1627 1.1627 0 0 173.854
24.271066497 -1.26041 1091857 3850817 1203915 95 539.407 0 0 24.2767 1.16271 1.16271 0 0 175.734
24.271497808 -1.26042 1091599 3849971 1203696 96 539.407 0 0 24.2767 1.16267 1.16267 0 0 177.564
24.272073568 -1.26037 1091824 3850570 1204042 97 542.458 0 0 24.2778 1.16254 1.16254 0 0 179.423
24.272506898 -1.26031 1091694 3849865 1204002 98 542.458 0 0 24.2783 1.16239 1.16239 0 0 181.343
